6AM3:AX	d1dk8a_	31.507	146	88	5	1	137	2	144	7.14e-17	67.4
6FY2:PZ	d3fila_	73.077	52	10	1	83	130	5	56	4.75e-21	75.5
5C8G:AB	d3jvla_	23.214	112	83	2	17	126	6	116	2.89e-09	46.6
4YBB:DI	d1zava1	36.232	138	82	3	2	133	2	139	2.28e-18	72.0
5HDW:A	d1xvsa_	35.537	121	72	2	10	130	8	122	1.01e-16	66.2
6GH8:AC	d1nzia1	33.028	109	61	6	17	118	6	109	1.30e-06	39.3
5IW9:AB	d2ia7a1	33.333	66	44	0	31	96	11	76	1.52e-09	47.0
5C35:AB	d3pkza_	98.387	124	2	0	1	124	1	124	7.86e-88	246
6YUB:C	d1gmxa_	28.889	45	27	1	73	117	58	97	0.004	29.6
4Y5O:B	d2c60a1	100.000	80	0	0	45	124	1	80	2.12e-55	162
6FCO:ABCDEF	d3t3la_	51.376	109	37	3	10	115	6	101	1.61e-31	103
6DNV:AB	d1l6pa_	30.189	106	72	2	4	109	6	109	1.20e-14	60.5
5XEF:A	d1orja_	23.478	115	80	4	7	116	5	116	7.18e-04	32.0
5A35:A	d3klra_	27.273	99	52	3	26	107	15	110	1.06e-06	39.7
5XTA:ABCD	d1fn9a_	34.426	61	39	1	45	104	193	253	0.003	30.8
6AE8:CD	d2j5ya_	52.000	25	10	1	23	47	1	23	0.004	28.5
6DGK:AB	d3rvca_	96.610	118	4	0	1	118	1	118	3.24e-83	234
5K34:A	d4duia_	34.247	73	43	4	14	85	14	82	0.006	29.6
6RN6:AD	d3pdfa1	100.000	118	0	0	1	118	1	118	1.87e-88	247
5AEA:AB	d1u2ha_	30.137	73	47	4	23	94	26	95	0.002	30.4
6EDX:A	d1kq6a_	33.333	81	46	3	26	98	24	104	8.50e-04	31.6
5OAK:ABCD	d1r6ja_	34.091	44	29	0	35	78	27	70	0.005	28.9
5ZX1:A	d1uz3a_	30.645	62	41	1	38	99	23	82	0.006	28.9
6F1D:A	d1nzia1	28.431	102	59	4	13	106	6	101	3.01e-06	38.1
5HXG:BD	d1g8ea_	94.898	98	5	0	4	101	1	98	4.31e-67	192
6C4V:A	d1wuil_	30.769	52	27	1	58	109	126	168	0.007	29.6
4ZHB:A	d4duia_	24.752	101	71	4	13	113	41	136	0.007	29.3
5W3R:A	d1lkka_	31.461	89	54	5	8	90	1	88	3.49e-06	37.7
6ZSH:BD	d1bkra_	37.736	106	64	2	8	112	2	106	1.62e-23	82.4
5CR8:AD	d1pfoa_	61.765	102	39	0	3	104	363	464	2.83e-44	144
5DLE:ABCD	d2r4qa1	43.689	103	54	2	13	113	1	101	5.82e-27	90.9
6HYF:ABCD	d1sf9a_	55.172	29	11	1	11	39	1	27	0.002	30.0
6HYF:ABCD	d2ic2a1	28.571	70	40	3	38	97	12	81	0.006	28.9
7BWH:A	d1mj4a_	34.615	78	40	3	30	104	8	77	7.28e-07	38.9
5T9P:ABCD	d1l3ka1	25.000	56	42	0	13	68	9	64	6.66e-04	31.2
5CXM:ABCD	d3f6ya_	24.211	95	56	3	29	109	10	102	0.001	31.2
6BL7:AB	d2dm9a1	34.000	50	33	0	54	103	24	73	0.006	29.3
5MFD:BDFH	d1c5ea_	100.000	90	0	0	3	92	6	95	3.16e-61	177
6GQ8:ABCD	d3qzba_	40.179	112	56	3	9	109	16	127	2.94e-26	90.1
6S2W:ABC	d2nmla1	30.233	86	56	1	13	94	1	86	9.20e-11	49.3
5K79:AB	d3czza_	42.991	107	54	3	2	108	2	101	8.70e-23	80.1
6I0I:AB	d2sici_	50.000	108	53	1	1	108	1	107	7.35e-35	110
5KO4:AB	d3jvla_	37.143	70	44	0	34	103	44	113	1.69e-10	48.9
4Y4O:1t2t	d1tf5a1	27.632	76	49	2	27	100	19	90	0.009	28.5
4YBB:AFBF	d1vmba_	29.348	92	63	2	2	91	3	94	5.71e-09	44.7
5V8Z:AC	d2c0ga1	43.103	58	32	1	40	97	42	98	1.58e-07	40.8
5SV5:A	d1nqja_	44.086	93	47	2	12	104	7	94	2.08e-22	79.0
5KAZ:A	d1lkka_	30.476	105	62	3	4	102	5	104	4.39e-11	50.1
6B4A:AB	d1mg4a_	31.579	76	47	3	17	87	8	83	1.46e-07	40.8
6J6Y:AD	d1u2ha_	24.390	82	62	0	20	101	13	94	0.003	29.6
4YJM:ABCD	d3dnja_	40.000	80	48	0	23	102	1	80	1.92e-17	65.9
6BUS:1234	d2bopa_	100.000	85	0	0	19	103	1	85	2.09e-63	182
6H4L:A	d1u2ha_	26.582	79	57	1	23	100	18	96	7.17e-05	33.9
4Y4O:1f2f	d1vmba_	29.310	58	40	1	2	58	3	60	8.28e-04	30.8
6VDA:A	d3bypa1	32.759	58	38	1	29	86	26	82	1.33e-06	38.1
5AIM:AB	d1k92a2	30.667	75	44	3	1	70	10	81	0.001	31.2
5GY6:A	d3agna_	41.509	106	49	4	6	98	8	113	7.50e-18	67.8
6V7M:A	d1gs9a_	100.000	61	0	0	40	100	1	61	1.12e-38	121
5TDY:BD	d4fhrb_	31.250	96	56	3	13	98	20	115	0.009	28.5
4Z9E:ABCD	d2bkya_	47.126	87	44	2	5	89	2	88	8.80e-26	87.0
6JCC:A	d1cy5a_	27.174	92	67	0	4	95	1	92	7.50e-05	33.5
6AL9:AB	d2d8da1	31.169	77	51	1	9	83	3	79	6.34e-07	38.5
6IUF:AB	d1m15a1	25.532	47	34	1	15	60	22	68	0.006	28.5
5FC9:ABCD	d2ov0a_	32.143	84	53	3	12	94	24	104	3.00e-11	50.4
5O8W:B	d1f60b_	100.000	90	0	0	5	94	1	90	1.17e-63	182
6Y24:A	d1zzka_	36.923	65	38	1	21	85	11	72	2.81e-07	39.3
6Y24:A	d1k0ra4	32.432	37	25	0	20	56	290	326	0.009	28.5
6Y2C:AB	d1zzka_	33.333	66	42	2	22	86	9	73	3.27e-07	39.3
5T6J:B	d2ftxa1	100.000	89	0	0	4	92	1	89	8.95e-63	180
5LCY:ABCD	d1vq8y1	35.526	76	41	4	8	80	42	112	0.002	29.6
6EJP:CD	d2jlia_	100.000	76	0	0	1	76	25	100	4.92e-53	155
4ZRJ:B	d1ef1c_	29.730	74	51	1	17	90	18	90	1.26e-05	35.0
5XM3:BD	d1w6sb_	74.242	66	17	0	25	90	1	66	5.81e-34	106
6PQK:BD	d2za4b_	95.556	90	3	1	1	90	1	89	1.11e-59	172
4Y4O:1p2p	d3bn0a1	38.372	86	45	2	2	87	2	79	5.73e-15	59.3
5G4D:A	d2ivya_	35.294	51	31	2	4	52	2	52	4.04e-04	31.2
6SG2:BBB	d1hfes_	100.000	88	0	0	1	88	1	88	1.39e-64	184
6SG2:BBB	d3c8ya1	31.818	44	30	0	11	54	317	360	1.60e-04	33.1
6AEM:AB	d1l0qa1	43.243	37	21	0	37	73	35	71	6.93e-07	38.5
5HT9:AB	d4iaua_	32.468	77	49	1	7	83	87	160	3.07e-10	48.1
5HT9:AB	d4iaua_	35.849	53	25	2	11	58	8	56	4.66e-04	31.6
5W0H:A	d1l3ka1	30.508	59	41	0	7	65	7	65	6.37e-07	38.1
5HT7:ABC	d4iaua_	30.000	60	32	3	31	81	102	160	0.001	30.4
6KXF:C	d1t8ka_	37.097	62	39	0	11	72	6	67	5.64e-10	45.8
6B0S:C	d1lsla1	44.828	29	14	1	29	57	11	37	4.79e-04	30.0
6AK2:AB	d1r6ja_	29.487	78	50	3	3	80	6	78	1.48e-04	32.0
6IN7:A	d1or7c_	37.313	67	38	2	8	73	3	66	8.63e-07	37.4
6JZA:A	d1r0ri_	31.707	41	28	0	39	79	11	51	0.003	28.1
5EKI:ABCDEF	d3tn2a_	40.625	64	34	2	5	68	8	67	1.08e-11	50.1
6Y2D:ABCD	d1zzka_	33.333	63	40	1	7	69	8	68	2.37e-07	38.9
6LFA:AB	d3dk9a3	52.381	21	10	0	21	41	3	23	0.008	27.7
4ZN3:B	d1ryqa_	46.154	65	31	2	8	71	1	62	2.73e-16	61.2
5HFS:AB	d1ti6b1	35.714	42	22	2	35	71	26	67	0.001	29.3
5IN1:AB	d3m9qa_	34.177	79	42	2	3	71	8	86	9.11e-08	40.0
5J6X:AB	d1xmka1	27.419	62	42	2	12	72	5	64	6.61e-04	29.6
6EXZ:A	d1oaia_	26.316	57	40	1	17	71	3	59	4.70e-04	30.0
6CSL:A	d2cs7a1	48.571	35	18	0	20	54	3	37	2.74e-09	43.1
5UR7:AB	d3tn2a_	36.364	55	33	1	6	60	11	63	6.21e-10	45.1
6RZY:AB	d2o37a_	43.750	64	30	1	6	69	8	65	4.41e-14	55.8
5LDA:B	d1fm0d_	32.000	50	34	0	20	69	32	81	0.002	28.5
6RN6:CF	d2xu3a_	42.623	61	32	2	7	64	159	219	2.89e-10	48.5
5DAE:AB	d1r0ri_	57.143	21	9	0	6	26	10	30	0.004	26.9
5MG9:A	d1v6pa_	37.500	64	37	2	1	64	1	61	8.89e-08	39.3
6KBR:C	d1r0ri_	34.000	50	33	0	13	62	2	51	1.83e-07	38.1
6SHR:A	d3tn2a_	37.931	29	18	0	30	58	35	63	3.30e-04	30.0
4YBB:CZDZ	d1vq8v1	33.898	59	38	1	3	60	6	64	4.41e-06	35.0
6ATU:ABCDEFGHIJKLMNOPQR	d2z7fi_	51.111	45	22	0	14	58	3	47	1.21e-10	45.8
4YBB:C0D0	d1bxya_	44.444	54	30	0	4	57	4	57	2.06e-10	45.4
5D7U:AB	d4fw1a2	48.780	41	19	2	16	55	12	51	7.25e-07	36.6
5LLJ:AB	d4fw1a2	37.500	40	25	0	13	52	11	50	0.004	26.9
6EJP:AB	d2jlia_	100.000	24	0	0	35	58	1	24	1.45e-12	52.0
6M9Y:AC	d1zela2	40.000	40	23	1	19	57	83	122	3.82e-04	30.8
6M9Y:AC	d2wura_	44.118	34	19	0	13	46	18	51	0.003	28.1
6R5M:ABC	d1v6pa_	40.678	59	30	2	3	56	3	61	5.02e-08	39.7
6OKD:CD	d1ppjh_	47.917	48	23	1	3	48	9	56	5.70e-09	41.6
6V1D:ABC	d2pspa1	64.865	37	13	0	9	45	13	49	1.12e-14	55.8
5BUM:AB	d4a1ia1	39.535	43	25	1	6	48	5	46	0.001	29.3
